   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
     17500   8.4870706             64   291.28878     -421.38154      8.4870706      8.4870706      8.4870706      13566.263      12527.31       13049.435      15122.043    
     17600   8.4871185             64   234.2945      -420.64292      8.4871185      8.4871185      8.4871185      18071.69       17181.333      18014.485      19019.251    
     17700   8.4871668             64   315.66854     -420.89998      8.4871668      8.4871668      8.4871668      17718.858      16755.319      16806.407      19594.849    
     17800   8.4872154             64   318.74813     -420.85149      8.4872154      8.4872154      8.4872154      17782.348      18598.408      16939.065      17809.571    
     17900   8.4872643             64   335.93419     -421.09268      8.4872643      8.4872643      8.4872643      16783.95       17175.386      17081.499      16094.965    
     18000   8.4873137             64   302.51558     -420.98148      8.4873137      8.4873137      8.4873137      17317.621      17724.133      18347.975      15880.754    
     18100   8.4873633             64   255.55144     -420.98811      8.4873633      8.4873633      8.4873633      15655.396      18148.393      14173.817      14643.978    
     18200   8.4874132             64   231.56038     -421.19985      8.4874132      8.4874132      8.4874132      13699.004      14326.924      14593.797      12176.293    
     18300   8.4874634             64   263.76723     -421.14991      8.4874634      8.4874634      8.4874634      14698.6        15651.559      16231.767      12212.473    
     18400   8.4875139             64   314.4281      -421.11615      8.4875139      8.4875139      8.4875139      15215.359      15889.192      16558.45       13198.435    
     18500   8.4875646             64   307.14592     -420.87545      8.4875646      8.4875646      8.4875646      17002.12       17084.103      16859.574      17062.684    
     18600   8.4876158             64   303.23971     -420.74038      8.4876158      8.4876158      8.4876158      18415.333      22767.92       18000.175      14477.906    
     18700   8.4876672             64   287.57975     -420.63994      8.4876672      8.4876672      8.4876672      18721.309      23075.978      16918.854      16169.095    
     18800   8.487719              64   282.02761     -420.95723      8.487719       8.487719       8.487719       16473.516      17682.693      17461.196      14276.66     
     18900   8.4877711             64   280.07263     -421.26057      8.4877711      8.4877711      8.4877711      13745.742      14480.898      14288.154      12468.173    
     19000   8.4878235             64   283.32119     -421.14455      8.4878235      8.4878235      8.4878235      14270.203      15879.183      13115.191      13816.234    
     19100   8.4878762             64   323.39538     -420.82034      8.4878762      8.4878762      8.4878762      16680.843      15884.782      16211.745      17946.002    
     19200   8.4879292             64   338.77754     -420.86079      8.4879292      8.4879292      8.4879292      16977.333      14303.104      18053.087      18575.807    
     19300   8.4879826             64   286.22216     -420.66111      8.4879826      8.4879826      8.4879826      18158.144      14743.797      18558.793      21171.843    
     19400   8.4880363             64   309.29297     -421.18666      8.4880363      8.4880363      8.4880363      14194.835      11753.323      12789.055      18042.126    
     19500   8.4880903             64   242.39718     -420.93081      8.4880903      8.4880903      8.4880903      15080.497      21248.041      14128.405      9865.0452    
     19600   8.4881445             64   245.26698     -421.31944      8.4881445      8.4881445      8.4881445      12382.144      12754.547      14210.753      10181.133    
     19700   8.488199              64   280.46381     -421.52186      8.488199       8.488199       8.488199       11723.676      15261.8        11090.009      8819.2175    
     19800   8.4882538             64   299.92813     -421.08041      8.4882538      8.4882538      8.4882538      14791.505      15785.174      13246.469      15342.871    
     19900   8.4883088             64   300.17583     -420.78806      8.4883088      8.4883088      8.4883088      15984.978      17289.001      17711.717      12954.215    
